1 9.054610e-01 9.054610e-01 4.889490e-01 -7.796610e-15 -4.524160e-15 1.054710e-15
2 3.437920e+00 9.054610e-01 1.172710e+00 6.027020e-15 -5.692250e-15 9.214850e-15
3 3.437920e+00 3.437920e+00 1.856470e+00 2.553610e-15 2.576520e-15 -2.164930e-15
4 9.054610e-01 3.437920e+00 2.540240e+00 -1.554310e-14 2.120170e-15 1.110220e-16
5 9.054610e-01 9.054610e-01 3.224000e+00 -1.294780e-14 -1.129650e-14 -1.154630e-14
101 5.970370e+00 9.054610e-01 4.889490e-01 -1.948560e-14 3.269610e-14 3.652630e-14
104 5.970370e+00 3.437920e+00 2.540240e+00 4.856120e-15 1.033300e-15 4.274360e-15
105 5.970370e+00 9.054610e-01 3.224000e+00 -9.997520e-15 -8.354430e-15 -1.276760e-15
102 8.502820e+00 9.054610e-01 1.172710e+00 1.945480e-14 -5.331440e-15 -5.384580e-15
103 8.502820e+00 3.437920e+00 1.856470e+00 -6.716030e-15 1.995190e-15 1.720850e-15
201 1.103530e+01 9.054610e-01 4.889490e-01 -2.111540e-14 5.884180e-15 1.204590e-14
204 1.103530e+01 3.437920e+00 2.540240e+00 -1.719540e-14 -5.824710e-15 -6.994410e-15
205 1.103530e+01 9.054610e-01 3.224000e+00 -2.765890e-14 -1.101900e-14 -3.386180e-15
202 1.356770e+01 9.054610e-01 1.172710e+00 -1.900270e-14 -7.932670e-15 -2.947640e-14
203 1.356770e+01 3.437920e+00 1.856470e+00 -2.352260e-14 1.117790e-15 2.275960e-15
301 1.610020e+01 9.054610e-01 4.889490e-01 -2.104030e-14 -1.218470e-14 -8.160140e-15
302 1.863260e+01 9.054610e-01 1.172710e+00 -5.166560e-15 -1.678740e-14 1.737500e-14
303 1.863260e+01 3.437920e+00 1.856470e+00 -2.848030e-14 -6.828830e-15 8.215650e-15
304 1.610020e+01 3.437920e+00 2.540240e+00 3.077420e-14 -4.102460e-15 -1.010300e-14
305 1.610020e+01 9.054610e-01 3.224000e+00 1.074520e-15 -8.659740e-15 -2.553510e-14
401 2.116510e+01 9.054610e-01 4.889490e-01 2.401290e-14 -1.090790e-14 -2.270410e-14
404 2.116510e+01 3.437920e+00 2.540240e+00 1.362420e-14 -5.968620e-15 1.554310e-15
405 2.116510e+01 9.054610e-01 3.224000e+00 7.458450e-14 -1.332270e-14 -8.160140e-15
402 2.369750e+01 9.054610e-01 1.172710e+00 2.273180e-14 -1.056390e-14 -8.215650e-15
403 2.369750e+01 3.437920e+00 1.856470e+00 4.864110e-14 -9.200030e-15 9.436900e-15
21 9.054610e-01 5.970370e+00 4.889490e-01 -5.872390e-15 -1.102670e-14 -4.218850e-15
22 3.437920e+00 5.970370e+00 1.172710e+00 5.823520e-15 -2.140180e-14 -7.382980e-15
25 9.054610e-01 5.970370e+00 3.224000e+00 -5.675310e-15 -4.041940e-14 2.164930e-15
121 5.970370e+00 5.970370e+00 4.889490e-01 -1.937890e-14 -8.330330e-15 5.440090e-15
125 5.970370e+00 5.970370e+00 3.224000e+00 -4.337230e-15 -2.135260e-14 1.387780e-15
122 8.502820e+00 5.970370e+00 1.172710e+00 1.234340e-15 1.293810e-15 -2.553510e-15
221 1.103530e+01 5.970370e+00 4.889490e-01 -3.086800e-14 -6.157120e-15 -3.108620e-15
225 1.103530e+01 5.970370e+00 3.224000e+00 -5.364410e-15 -3.412100e-15 5.551120e-15
222 1.356770e+01 5.970370e+00 1.172710e+00 3.455310e-14 -2.043580e-14 -2.103870e-14
321 1.610020e+01 5.970370e+00 4.889490e-01 -5.821640e-14 -6.952410e-15 1.953990e-14
322 1.863260e+01 5.970370e+00 1.172710e+00 -9.512740e-15 1.076520e-14 2.509100e-14
325 1.610020e+01 5.970370e+00 3.224000e+00 -4.414050e-14 -8.126130e-15 -1.165730e-15
421 2.116510e+01 5.970370e+00 4.889490e-01 2.102940e-14 1.508150e-14 -3.586020e-14
425 2.116510e+01 5.970370e+00 3.224000e+00 2.753910e-14 -3.442550e-15 1.976200e-14
422 2.369750e+01 5.970370e+00 1.172710e+00 4.307670e-14 -1.885420e-14 1.187940e-14
23 3.437920e+00 8.502820e+00 1.856470e+00 -2.252590e-14 1.460570e-14 6.272760e-15
24 9.054610e-01 8.502820e+00 2.540240e+00 -7.549520e-15 1.888200e-15 -2.664540e-14
41 9.054610e-01 1.103530e+01 4.889490e-01 -5.291700e-15 -3.617590e-14 -1.165730e-14
42 3.437920e+00 1.103530e+01 1.172710e+00 -6.283650e-15 -3.002580e-14 1.393330e-14
45 9.054610e-01 1.103530e+01 3.224000e+00 -8.640820e-15 5.987460e-16 2.220450e-16
124 5.970370e+00 8.502820e+00 2.540240e+00 5.396450e-15 4.628010e-15 2.109420e-15
141 5.970370e+00 1.103530e+01 4.889490e-01 -1.112350e-14 2.039900e-15 -7.105430e-15
145 5.970370e+00 1.103530e+01 3.224000e+00 -1.009180e-14 -1.830060e-14 -1.004750e-14
123 8.502820e+00 8.502820e+00 1.856470e+00 1.156090e-14 -1.904220e-14 1.515450e-14
142 8.502820e+00 1.103530e+01 1.172710e+00 3.009170e-14 1.959290e-14 -3.774760e-15
224 1.103530e+01 8.502820e+00 2.540240e+00 -2.429660e-14 4.357210e-15 2.442490e-15
241 1.103530e+01 1.103530e+01 4.889490e-01 -2.845460e-14 1.146870e-14 -6.661340e-15
245 1.103530e+01 1.103530e+01 3.224000e+00 -6.931080e-15 9.973170e-15 1.071370e-14
223 1.356770e+01 8.502820e+00 1.856470e+00 -6.987140e-15 4.009220e-14 4.940490e-15
242 1.356770e+01 1.103530e+01 1.172710e+00 9.828790e-15 -2.758960e-14 -1.287860e-14
323 1.863260e+01 8.502820e+00 1.856470e+00 8.611090e-15 -7.534410e-15 -2.509100e-14
324 1.610020e+01 8.502820e+00 2.540240e+00 -2.657000e-14 6.029280e-15 8.548720e-15
341 1.610020e+01 1.103530e+01 4.889490e-01 -2.044670e-14 7.748400e-16 7.771560e-15
342 1.863260e+01 1.103530e+01 1.172710e+00 -5.291880e-15 -3.141500e-14 2.325920e-14
345 1.610020e+01 1.103530e+01 3.224000e+00 -4.978390e-15 -9.000320e-15 -2.942090e-14
424 2.116510e+01 8.502820e+00 2.540240e+00 4.567460e-14 1.406700e-14 5.218050e-15
441 2.116510e+01 1.103530e+01 4.889490e-01 1.653770e-14 -2.931690e-14 -1.221250e-14
445 2.116510e+01 1.103530e+01 3.224000e+00 -1.793470e-14 -6.173080e-15 -1.099120e-14
423 2.369750e+01 8.502820e+00 1.856470e+00 1.185760e-14 4.649280e-15 2.142730e-14
442 2.369750e+01 1.103530e+01 1.172710e+00 3.272380e-14 -8.892500e-15 2.170490e-14
43 3.437920e+00 1.356770e+01 1.856470e+00 -6.691750e-15 1.419230e-14 -2.609020e-15
44 9.054610e-01 1.356770e+01 2.540240e+00 -7.133180e-15 1.381520e-14 7.660540e-15
144 5.970370e+00 1.356770e+01 2.540240e+00 -3.046830e-14 -3.969290e-15 -2.997600e-15
143 8.502820e+00 1.356770e+01 1.856470e+00 2.656280e-14 -1.534230e-14 1.443290e-15
244 1.103530e+01 1.356770e+01 2.540240e+00 -2.521910e-15 -1.518990e-14 2.331470e-15
243 1.356770e+01 1.356770e+01 1.856470e+00 7.199700e-15 -1.000950e-14 1.859620e-14
343 1.863260e+01 1.356770e+01 1.856470e+00 3.551770e-14 2.355710e-15 -2.337020e-14
344 1.610020e+01 1.356770e+01 2.540240e+00 -4.384710e-14 3.699300e-15 1.926240e-14
444 2.116510e+01 1.356770e+01 2.540240e+00 1.581720e-14 -5.018490e-15 3.375080e-14
443 2.369750e+01 1.356770e+01 1.856470e+00 2.668760e-14 -1.968880e-15 7.549520e-15
61 9.054610e-01 1.610020e+01 4.889490e-01 -4.502910e-15 -2.215790e-14 -1.532110e-14
62 3.437920e+00 1.610020e+01 1.172710e+00 -1.126630e-14 -4.277750e-14 -5.884180e-15
63 3.437920e+00 1.863260e+01 1.856470e+00 -4.146980e-15 2.843710e-14 9.325870e-15
64 9.054610e-01 1.863260e+01 2.540240e+00 5.329070e-15 1.758920e-14 -8.770760e-15
65 9.054610e-01 1.610020e+01 3.224000e+00 -3.820300e-15 -4.094700e-14 1.915130e-14
161 5.970370e+00 1.610020e+01 4.889490e-01 -7.463680e-16 -1.970600e-14 -1.609820e-14
164 5.970370e+00 1.863260e+01 2.540240e+00 -2.159950e-15 3.213430e-14 1.115770e-14
165 5.970370e+00 1.610020e+01 3.224000e+00 -3.405110e-14 -2.045800e-14 3.941290e-15
162 8.502820e+00 1.610020e+01 1.172710e+00 1.435110e-14 -3.382000e-14 -8.215650e-15
163 8.502820e+00 1.863260e+01 1.856470e+00 1.233300e-14 2.203370e-14 1.060260e-14
261 1.103530e+01 1.610020e+01 4.889490e-01 -1.258590e-14 -2.504770e-14 2.065010e-14
264 1.103530e+01 1.863260e+01 2.540240e+00 -4.452240e-14 1.727260e-14 -2.226000e-14
265 1.103530e+01 1.610020e+01 3.224000e+00 -2.623480e-14 -3.355310e-14 1.199040e-14
262 1.356770e+01 1.610020e+01 1.172710e+00 -2.641980e-15 -1.780740e-14 -2.775560e-14
263 1.356770e+01 1.863260e+01 1.856470e+00 4.250530e-14 2.989180e-14 2.153830e-14
361 1.610020e+01 1.610020e+01 4.889490e-01 -1.871160e-14 -2.274360e-14 2.442490e-15
362 1.863260e+01 1.610020e+01 1.172710e+00 1.587370e-14 -2.004080e-14 1.004750e-14
363 1.863260e+01 1.863260e+01 1.856470e+00 6.512040e-14 1.302720e-14 -5.107030e-15
364 1.610020e+01 1.863260e+01 2.540240e+00 -7.745260e-14 1.152760e-14 7.105430e-15
365 1.610020e+01 1.610020e+01 3.224000e+00 -4.286090e-14 -3.061180e-14 -1.437740e-14
461 2.116510e+01 1.610020e+01 4.889490e-01 2.659400e-14 -3.771900e-14 9.103830e-15
464 2.116510e+01 1.863260e+01 2.540240e+00 7.293330e-15 4.132590e-14 -3.413940e-14
465 2.116510e+01 1.610020e+01 3.224000e+00 2.400900e-14 -7.174580e-14 2.103870e-14
462 2.369750e+01 1.610020e+01 1.172710e+00 1.237900e-14 -3.153350e-14 -1.437740e-14
463 2.369750e+01 1.863260e+01 1.856470e+00 -6.791510e-15 2.064930e-14 3.941290e-15
81 9.054610e-01 2.116510e+01 4.889490e-01 -1.463570e-14 2.085180e-14 2.842170e-14
82 3.437920e+00 2.116510e+01 1.172710e+00 -1.286440e-14 1.310850e-14 6.661340e-15
85 9.054610e-01 2.116510e+01 3.224000e+00 -1.325880e-14 1.873550e-14 1.154630e-14
181 5.970370e+00 2.116510e+01 4.889490e-01 1.893380e-15 -1.524480e-15 -4.152230e-14
185 5.970370e+00 2.116510e+01 3.224000e+00 7.783360e-15 1.347670e-15 -3.719250e-15
182 8.502820e+00 2.116510e+01 1.172710e+00 -8.444950e-15 5.397610e-15 -1.665330e-16
281 1.103530e+01 2.116510e+01 4.889490e-01 -9.864360e-15 2.395250e-14 -1.343370e-14
285 1.103530e+01 2.116510e+01 3.224000e+00 -1.438480e-14 2.387850e-14 2.831070e-15
282 1.356770e+01 2.116510e+01 1.172710e+00 2.317530e-14 8.873960e-15 1.365570e-14
381 1.610020e+01 2.116510e+01 4.889490e-01 -3.430270e-14 1.996380e-16 -1.920690e-14
382 1.863260e+01 2.116510e+01 1.172710e+00 3.682490e-14 2.129940e-14 1.432190e-14
385 1.610020e+01 2.116510e+01 3.224000e+00 -3.103160e-14 1.169840e-14 -2.559060e-14
481 2.116510e+01 2.116510e+01 4.889490e-01 1.290310e-14 2.065840e-14 3.108620e-15
485 2.116510e+01 2.116510e+01 3.224000e+00 2.155760e-14 2.718300e-14 1.443290e-15
482 2.369750e+01 2.116510e+01 1.172710e+00 1.965090e-14 1.612850e-14 -5.162540e-15
83 3.437920e+00 2.369750e+01 1.856470e+00 4.382790e-15 2.550740e-14 -1.387780e-15
84 9.054610e-01 2.369750e+01 2.540240e+00 -1.118550e-14 3.337520e-14 1.670890e-14
184 5.970370e+00 2.369750e+01 2.540240e+00 -2.705650e-15 2.359610e-14 1.659780e-14
183 8.502820e+00 2.369750e+01 1.856470e+00 -1.424640e-14 2.253750e-14 -3.164140e-15
284 1.103530e+01 2.369750e+01 2.540240e+00 1.328860e-14 1.976270e-14 1.604270e-14
283 1.356770e+01 2.369750e+01 1.856470e+00 -2.973940e-15 1.687540e-14 2.570170e-14
383 1.863260e+01 2.369750e+01 1.856470e+00 9.960300e-15 3.111400e-14 -1.970650e-14
384 1.610020e+01 2.369750e+01 2.540240e+00 -4.747930e-14 2.901190e-14 -3.219650e-15
484 2.116510e+01 2.369750e+01 2.540240e+00 1.263160e-14 1.746360e-14 1.915130e-14
483 2.369750e+01 2.369750e+01 1.856470e+00 3.377430e-14 2.989280e-14 1.004750e-14
6 3.437920e+00 9.054610e-01 3.907760e+00 7.956440e-15 -1.984610e-14 5.384580e-15
7 3.437920e+00 3.437920e+00 4.591520e+00 -1.970650e-15 -6.024580e-15 1.121330e-14
8 9.054610e-01 3.437920e+00 5.275290e+00 -1.854070e-14 -3.925080e-15 1.137980e-14
9 9.054610e-01 9.054610e-01 5.959050e+00 -7.326940e-15 -4.718450e-15 2.314820e-14
10 3.437920e+00 9.054610e-01 6.642810e+00 9.604280e-15 -1.175950e-14 3.996800e-15
108 5.970370e+00 3.437920e+00 5.275290e+00 5.137900e-16 -2.677800e-15 2.331470e-15
109 5.970370e+00 9.054610e-01 5.959050e+00 -1.854200e-14 -2.692290e-15 1.443290e-15
106 8.502820e+00 9.054610e-01 3.907760e+00 1.114080e-15 -1.575660e-14 -1.570970e-14
107 8.502820e+00 3.437920e+00 4.591520e+00 -2.133150e-14 -6.966440e-15 -9.436900e-16
110 8.502820e+00 9.054610e-01 6.642810e+00 -2.837280e-14 2.339340e-15 4.607430e-15
208 1.103530e+01 3.437920e+00 5.275290e+00 3.338250e-15 -1.466750e-14 1.165730e-14
209 1.103530e+01 9.054610e-01 5.959050e+00 -7.884880e-15 7.188690e-15 -3.552710e-14
206 1.356770e+01 9.054610e-01 3.907760e+00 -5.536860e-15 -2.294440e-14 -6.161740e-15
207 1.356770e+01 3.437920e+00 4.591520e+00 -1.096350e-14 -3.627210e-15 8.715250e-15
210 1.356770e+01 9.054610e-01 6.642810e+00 -4.030960e-14 -1.045730e-14 8.548720e-15
306 1.863260e+01 9.054610e-01 3.907760e+00 -2.336540e-14 -7.467070e-15 6.494800e-15
307 1.863260e+01 3.437920e+00 4.591520e+00 -3.008700e-14 1.027610e-14 -4.829470e-15
308 1.610020e+01 3.437920e+00 5.275290e+00 6.338370e-15 -8.988220e-15 9.936500e-15
309 1.610020e+01 9.054610e-01 5.959050e+00 4.999370e-14 -2.164930e-15 -1.354470e-14
310 1.863260e+01 9.054610e-01 6.642810e+00 -5.777150e-14 -7.712920e-15 -1.199040e-14
408 2.116510e+01 3.437920e+00 5.275290e+00 8.373730e-14 -1.461050e-15 2.203790e-14
409 2.116510e+01 9.054610e-01 5.959050e+00 8.971570e-14 5.662140e-15 8.049120e-15
406 2.369750e+01 9.054610e-01 3.907760e+00 -6.883380e-15 -4.385830e-15 -1.254550e-14
407 2.369750e+01 3.437920e+00 4.591520e+00 9.742210e-15 -8.912620e-15 3.586020e-14
410 2.369750e+01 9.054610e-01 6.642810e+00 -1.892930e-14 -6.620820e-15 -2.836620e-14
26 3.437920e+00 5.970370e+00 3.907760e+00 4.377600e-15 -9.658940e-15 -5.884180e-15
29 9.054610e-01 5.970370e+00 5.959050e+00 -9.356360e-15 -3.843850e-14 2.231550e-14
30 3.437920e+00 5.970370e+00 6.642810e+00 -1.702920e-14 -2.821200e-14 8.770760e-15
129 5.970370e+00 5.970370e+00 5.959050e+00 -5.818810e-16 -1.761810e-14 7.605030e-15
126 8.502820e+00 5.970370e+00 3.907760e+00 -1.096330e-14 -1.432190e-14 7.771560e-15
130 8.502820e+00 5.970370e+00 6.642810e+00 2.032860e-14 1.328860e-17 -2.764460e-14
229 1.103530e+01 5.970370e+00 5.959050e+00 -2.850630e-14 -1.300330e-14 3.519410e-14
226 1.356770e+01 5.970370e+00 3.907760e+00 1.809320e-14 -3.108620e-15 -1.620930e-14
230 1.356770e+01 5.970370e+00 6.642810e+00 -9.518380e-15 -1.979910e-15 -2.359220e-14
326 1.863260e+01 5.970370e+00 3.907760e+00 4.479510e-15 -3.028130e-14 -2.109420e-15
329 1.610020e+01 5.970370e+00 5.959050e+00 -4.164880e-14 -4.199530e-15 6.938890e-15
330 1.863260e+01 5.970370e+00 6.642810e+00 -2.641900e-15 -4.299310e-15 2.925440e-14
429 2.116510e+01 5.970370e+00 5.959050e+00 2.313560e-14 -1.926520e-14 -9.547920e-15
426 2.369750e+01 5.970370e+00 3.907760e+00 1.956770e-14 -1.665440e-14 -1.110220e-15
430 2.369750e+01 5.970370e+00 6.642810e+00 3.108620e-14 1.388820e-14 -1.110220e-16
27 3.437920e+00 8.502820e+00 4.591520e+00 4.163340e-16 5.272300e-15 2.431390e-14
28 9.054610e-01 8.502820e+00 5.275290e+00 -1.179610e-14 2.362550e-14 -1.443290e-14
46 3.437920e+00 1.103530e+01 3.907760e+00 -7.796860e-15 -5.412340e-15 3.314020e-14
49 9.054610e-01 1.103530e+01 5.959050e+00 -1.191890e-14 -2.265330e-14 1.082470e-14
50 3.437920e+00 1.103530e+01 6.642810e+00 -8.577510e-15 2.135920e-14 -6.716850e-15
128 5.970370e+00 8.502820e+00 5.275290e+00 -2.198290e-14 2.267980e-14 -6.328270e-15
149 5.970370e+00 1.103530e+01 5.959050e+00 -5.077220e-15 -2.247940e-14 -7.382980e-15
127 8.502820e+00 8.502820e+00 4.591520e+00 7.845830e-15 -4.831810e-15 2.053910e-14
146 8.502820e+00 1.103530e+01 3.907760e+00 2.844800e-14 3.858030e-14 2.059460e-14
150 8.502820e+00 1.103530e+01 6.642810e+00 1.386960e-14 -2.540520e-14 -2.259300e-14
228 1.103530e+01 8.502820e+00 5.275290e+00 -1.614730e-14 2.258680e-14 3.297360e-14
249 1.103530e+01 1.103530e+01 5.959050e+00 -1.921850e-14 -1.175540e-14 1.199040e-14
227 1.356770e+01 8.502820e+00 4.591520e+00 2.636780e-15 -2.017790e-16 2.031710e-14
246 1.356770e+01 1.103530e+01 3.907760e+00 -4.665430e-14 -2.736700e-14 3.552710e-15
250 1.356770e+01 1.103530e+01 6.642810e+00 9.195220e-15 -3.549080e-14 -4.274360e-15
327 1.863260e+01 8.502820e+00 4.591520e+00 2.989280e-14 3.184190e-14 2.930990e-14
328 1.610020e+01 8.502820e+00 5.275290e+00 -2.991580e-14 -1.741490e-15 6.383780e-15
346 1.863260e+01 1.103530e+01 3.907760e+00 4.882380e-14 -8.881780e-15 1.465490e-14
349 1.610020e+01 1.103530e+01 5.959050e+00 -4.986430e-14 -2.371100e-14 -8.326670e-16
350 1.863260e+01 1.103530e+01 6.642810e+00 2.679850e-14 -3.560570e-14 2.098320e-14
428 2.116510e+01 8.502820e+00 5.275290e+00 6.901870e-15 -5.620880e-15 -1.715290e-14
449 2.116510e+01 1.103530e+01 5.959050e+00 1.254800e-14 -1.123180e-14 7.271960e-15
427 2.369750e+01 8.502820e+00 4.591520e+00 3.400060e-14 2.172060e-14 2.831070e-14
446 2.369750e+01 1.103530e+01 3.907760e+00 3.486100e-14 -9.943690e-15 4.218850e-15
450 2.369750e+01 1.103530e+01 6.642810e+00 2.620130e-14 -2.247250e-14 -6.494800e-15
47 3.437920e+00 1.356770e+01 4.591520e+00 -9.076070e-15 -1.776220e-14 1.376680e-14
48 9.054610e-01 1.356770e+01 5.275290e+00 -9.076070e-15 2.924000e-14 -9.547920e-15
148 5.970370e+00 1.356770e+01 5.275290e+00 -1.570590e-14 1.170850e-14 1.187940e-14
147 8.502820e+00 1.356770e+01 4.591520e+00 1.022400e-14 -3.557630e-14 -1.360020e-14
248 1.103530e+01 1.356770e+01 5.275290e+00 -9.074020e-15 -2.240910e-14 2.697840e-14
247 1.356770e+01 1.356770e+01 4.591520e+00 7.632780e-15 1.525800e-14 1.615370e-14
347 1.863260e+01 1.356770e+01 4.591520e+00 6.303290e-14 1.887610e-15 -1.332270e-14
348 1.610020e+01 1.356770e+01 5.275290e+00 -4.699930e-14 1.225860e-14 3.608220e-14
448 2.116510e+01 1.356770e+01 5.275290e+00 1.096470e-14 1.281690e-14 -1.004750e-14
447 2.369750e+01 1.356770e+01 4.591520e+00 1.754150e-14 1.624380e-14 1.243450e-14
66 3.437920e+00 1.610020e+01 3.907760e+00 -6.955460e-15 -2.539960e-14 -3.602670e-14
67 3.437920e+00 1.863260e+01 4.591520e+00 -1.429410e-14 2.533160e-14 3.747000e-14
68 9.054610e-01 1.863260e+01 5.275290e+00 -1.088020e-14 2.237040e-14 -1.287860e-14
69 9.054610e-01 1.610020e+01 5.959050e+00 -1.142370e-14 -4.587250e-14 2.842170e-14
70 3.437920e+00 1.610020e+01 6.642810e+00 -2.481410e-14 -4.692590e-14 2.431390e-14
168 5.970370e+00 1.863260e+01 5.275290e+00 1.173010e-15 -1.268450e-14 8.437690e-15
169 5.970370e+00 1.610020e+01 5.959050e+00 1.390560e-14 -1.956300e-14 -6.550320e-15
166 8.502820e+00 1.610020e+01 3.907760e+00 2.003850e-14 -2.944060e-14 -3.108620e-15
167 8.502820e+00 1.863260e+01 4.591520e+00 1.096210e-14 1.875500e-14 4.785060e-14
170 8.502820e+00 1.610020e+01 6.642810e+00 -1.280910e-14 -3.414370e-14 -1.015850e-14
268 1.103530e+01 1.863260e+01 5.275290e+00 -1.890960e-14 3.242310e-15 -1.632030e-14
269 1.103530e+01 1.610020e+01 5.959050e+00 -1.614930e-14 -1.847150e-14 4.440890e-16
266 1.356770e+01 1.610020e+01 3.907760e+00 -1.035850e-15 -1.118320e-14 1.360020e-14
267 1.356770e+01 1.863260e+01 4.591520e+00 1.662560e-14 1.782330e-15 4.285460e-14
270 1.356770e+01 1.610020e+01 6.642810e+00 -1.744200e-14 -3.965730e-14 1.759700e-14
366 1.863260e+01 1.610020e+01 3.907760e+00 1.761130e-14 -4.454010e-14 1.165730e-15
367 1.863260e+01 1.863260e+01 4.591520e+00 3.441690e-14 2.736020e-14 6.938890e-15
368 1.610020e+01 1.863260e+01 5.275290e+00 -2.826290e-14 7.255970e-15 1.532110e-14
369 1.610020e+01 1.610020e+01 5.959050e+00 2.620130e-14 -1.393480e-14 2.442490e-15
370 1.863260e+01 1.610020e+01 6.642810e+00 -1.625260e-14 -2.150220e-14 1.770810e-14
468 2.116510e+01 1.863260e+01 5.275290e+00 1.763530e-14 2.607020e-14 -1.670890e-14
469 2.116510e+01 1.610020e+01 5.959050e+00 1.778660e-14 -4.505180e-14 6.106230e-16
466 2.369750e+01 1.610020e+01 3.907760e+00 3.355650e-14 -5.090980e-14 -2.503550e-14
467 2.369750e+01 1.863260e+01 4.591520e+00 1.712520e-14 2.259600e-14 4.152230e-14
470 2.369750e+01 1.610020e+01 6.642810e+00 3.655410e-14 -4.996230e-14 -1.126880e-14
86 3.437920e+00 2.116510e+01 3.907760e+00 -1.494460e-14 1.887380e-14 2.370330e-14
89 9.054610e-01 2.116510e+01 5.959050e+00 -1.913010e-15 8.972550e-15 1.187940e-14
90 3.437920e+00 2.116510e+01 6.642810e+00 1.687770e-14 2.806360e-14 -1.382230e-14
189 5.970370e+00 2.116510e+01 5.959050e+00 1.431710e-15 2.180580e-14 3.830270e-14
186 8.502820e+00 2.116510e+01 3.907760e+00 7.643260e-15 2.550740e-14 8.326670e-16
190 8.502820e+00 2.116510e+01 6.642810e+00 -2.784500e-14 2.661920e-14 -3.613780e-14
289 1.103530e+01 2.116510e+01 5.959050e+00 -1.567100e-14 2.906680e-14 2.819970e-14
286 1.356770e+01 2.116510e+01 3.907760e+00 1.948480e-16 2.009500e-14 -2.359220e-14
290 1.356770e+01 2.116510e+01 6.642810e+00 3.204860e-15 1.189960e-14 -3.724800e-14
386 1.863260e+01 2.116510e+01 3.907760e+00 1.793500e-14 1.240670e-14 3.125280e-14
389 1.610020e+01 2.116510e+01 5.959050e+00 -4.469160e-14 1.094610e-14 1.137980e-14
390 1.863260e+01 2.116510e+01 6.642810e+00 -1.953680e-14 5.477870e-15 5.440090e-15
489 2.116510e+01 2.116510e+01 5.959050e+00 2.078980e-14 2.614810e-14 -6.605830e-15
486 2.369750e+01 2.116510e+01 3.907760e+00 3.061440e-14 2.097060e-14 -2.942090e-15
490 2.369750e+01 2.116510e+01 6.642810e+00 2.442490e-14 2.254300e-14 1.254550e-14
87 3.437920e+00 2.369750e+01 4.591520e+00 -1.493550e-14 3.544390e-14 4.996000e-15
88 9.054610e-01 2.369750e+01 5.275290e+00 -8.215650e-15 2.336850e-14 -3.164140e-15
188 5.970370e+00 2.369750e+01 5.275290e+00 -2.477150e-14 2.633910e-14 2.003950e-14
187 8.502820e+00 2.369750e+01 4.591520e+00 7.575280e-15 3.266830e-14 -1.110220e-14
288 1.103530e+01 2.369750e+01 5.275290e+00 -2.624890e-15 2.471160e-14 2.664540e-15
287 1.356770e+01 2.369750e+01 4.591520e+00 5.701710e-15 3.916310e-14 1.382230e-14
387 1.863260e+01 2.369750e+01 4.591520e+00 4.364340e-14 8.465450e-15 -2.364780e-14
388 1.610020e+01 2.369750e+01 5.275290e+00 -5.764470e-14 2.039850e-14 3.469450e-14
488 2.116510e+01 2.369750e+01 5.275290e+00 3.898920e-14 1.128170e-14 8.992810e-15
487 2.369750e+01 2.369750e+01 4.591520e+00 3.032100e-14 1.834640e-14 -2.775560e-16
11 3.437920e+00 3.437920e+00 7.326570e+00 -1.998400e-15 3.302250e-15 2.586820e-14
12 9.054610e-01 3.437920e+00 8.010340e+00 6.772360e-15 -9.874570e-15 -1.698640e-14
13 9.054610e-01 9.054610e-01 8.694100e+00 3.245210e-14 -3.344550e-14 -6.400440e-14
14 3.437920e+00 9.054610e-01 9.377860e+00 4.932580e-15 -1.788600e-14 7.049920e-15
15 3.437920e+00 3.437920e+00 1.006160e+01 -3.127170e-15 -3.535730e-15 -1.443290e-15
112 5.970370e+00 3.437920e+00 8.010340e+00 -1.405130e-15 -6.550320e-15 -1.165730e-14
113 5.970370e+00 9.054610e-01 8.694100e+00 -2.788750e-14 -2.209340e-14 -2.442490e-15
111 8.502820e+00 3.437920e+00 7.326570e+00 -2.162160e-14 -4.086530e-15 2.925440e-14
114 8.502820e+00 9.054610e-01 9.377860e+00 8.762450e-15 -1.448790e-14 1.515450e-14
115 8.502820e+00 3.437920e+00 1.006160e+01 -5.609270e-16 -1.016660e-14 2.220450e-14
212 1.103530e+01 3.437920e+00 8.010340e+00 1.269920e-15 2.345350e-14 -1.454390e-14
213 1.103530e+01 9.054610e-01 8.694100e+00 -6.334980e-16 5.098700e-14 3.352870e-14
211 1.356770e+01 3.437920e+00 7.326570e+00 -1.432190e-14 9.486300e-15 5.417890e-14
214 1.356770e+01 9.054610e-01 9.377860e+00 7.223770e-15 3.303120e-14 -1.415530e-14
215 1.356770e+01 3.437920e+00 1.006160e+01 -7.891720e-16 7.184510e-15 1.876280e-14
311 1.863260e+01 3.437920e+00 7.326570e+00 -5.731530e-14 3.287000e-15 6.550320e-15
312 1.610020e+01 3.437920e+00 8.010340e+00 -1.476650e-14 2.053910e-15 -2.775560e-16
313 1.610020e+01 9.054610e-01 8.694100e+00 1.315850e-16 -5.301310e-15 -1.887380e-15
314 1.863260e+01 9.054610e-01 9.377860e+00 1.359990e-14 -6.406680e-15 8.271160e-15
315 1.863260e+01 3.437920e+00 1.006160e+01 -5.199310e-15 6.825750e-16 -9.436900e-16
